,from,date,job_id,job_title,job_company,job_location,job_link,job_type,job_skills,job_edu,job_major,job_keywords
122,Dice,07/20/2017,featureId360ec9104a38daf14f3e6520ad6181d7,"Database Manager, Scientific","22nd Century Technologies, Inc.","Research Triangle Park,, NC","https://www.dice.com/jobs/detail/Database-Manager%2C-Scientific-22nd-Century-Technologies%2C-Inc.-Research-Triangle-Park%2C-NC-27709/90739239/Steve_Database?icid=sr93-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract', 'Contract']","['Linux', 'SQL', 'Python', 'C++', 'C', 'Java', 'NoSQL', 'MongoDB']",['MS'],"['Computer Science', 'Engineering', 'Bioinformatics']",[]
123,Dice,07/20/2017,featureId23cd372690eb13df29de0ad730f2c1a9,Business Analyst,GDH Consulting,"Raleigh, NC","https://www.dice.com/jobs/detail/Business-Analyst-GDH-Consulting-Raleigh-NC-27601/10112156/GDH_43747%26%2345502?icid=sr94-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",[],['BS'],[],[]
124,Dice,07/20/2017,featureId66e5f8194bfbe49d0189ce7e7114e7d1,Full Stack Developer,"DataStaff, Inc.","Durham, NC","https://www.dice.com/jobs/detail/Full-Stack-Developer-DataStaff%2C-Inc.-Durham-NC-27707/10109342/049384?icid=sr95-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['SQL', 'JavaScript', 'HTML', 'CSS']",['BS'],"['Computer Science', 'Math', 'Information System']",[]
125,Dice,07/20/2017,featureId9173eeb34403fc79495706094af5785c,Ruby On Rails Developer,SciMed Solutions,"Durham, NC","https://www.dice.com/jobs/detail/Ruby-On-Rails-Developer-SciMed-Solutions-Durham-NC-27701/90823961/job_20170331152022_QDTAYH9VK0TXICRQ?icid=sr96-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Python', 'Java', 'Ruby']",[],[],[]
126,Dice,07/20/2017,featureId471bbf8a3160c3b2090120707116c2b4,Database Administrator,"TEKsystems, Inc.","Morrisville, NC","https://www.dice.com/jobs/detail/Database-Administrator-TEKsystems%2C-Inc.-Morrisville-NC-27560/10105424/6053816%26%2345257?icid=sr97-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'MySQL', 'Microsoft SQL server', 'SQL', 'Tableau', 'AWS', 'NoSQL']",['MS'],[],[]
127,Dice,07/20/2017,featureId4cdaf80b8e735dd8775a5bd41c774e3a,ETL developer( no c2c),"VED Software Services, Inc.","Durham, NC","https://www.dice.com/jobs/detail/ETL-developer%28-no-c2c%29-VED-Software-Services%2C-Inc.-Durham-NC-27703/vedmi001/082561?icid=sr98-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",['SQL'],['BS'],"['Computer Science', 'Engineering']",[]
128,Dice,07/20/2017,featureId720e9de5966498c89510ac2333973c0c,Database Administrator,"TEKsystems, Inc.","Morrisville, NC","https://www.dice.com/jobs/detail/Database-Administrator-TEKsystems%2C-Inc.-Morrisville-NC-27560/10105424/6053368%26%234545?icid=sr99-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'MySQL', 'Microsoft SQL server', 'SQL', 'Tableau', 'AWS', 'NoSQL']",[],[],[]
129,Dice,07/20/2017,featureIdd784dbc0d09ad1ae083f635190773813,Business Analyst,Mitchell Martin,"Raleigh, NC","https://www.dice.com/jobs/detail/Business-Analyst-Mitchell-Martin-Raleigh-NC-27601/mitchmar1/MITCA000J9136?icid=sr100-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",[],['MS'],[],[]
130,Dice,07/20/2017,featureId114032d17576595f50feaec30784f79b,SAP MM/WM Principal Consultant,Capital Markets Placement,"Raleigh, NC","https://www.dice.com/jobs/detail/SAP-MM%26%2347WM-Principal-Consultant-Capital-Markets-Placement-Raleigh-NC-27601/10120548/3625_277380?icid=sr101-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",[],"['MS', 'MS']","['Computer Science', 'Engineering']","['Classification', 'Big Data']"
131,Dice,07/20/2017,featureId4d9fcac693fb04c06925c1cd29dd764d,Manager - Information Privacy Consultant,The Judge Group,"Raleigh, NC","https://www.dice.com/jobs/detail/Manager-%26%2345-Information-Privacy-Consultant-The-Judge-Group-Raleigh-NC-27601/cxjudgpa/533849?icid=sr102-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['C', 'Excel']","['BS', 'MS']","['Engineering', 'Quantitative']",[]
132,Dice,07/20/2017,featureIdabba9c19edc16b0945dad5f85d6bd92b,Senior Associate - Information Privacy Consultant,The Judge Group,"Raleigh, NC","https://www.dice.com/jobs/detail/Senior-Associate-%26%2345-Information-Privacy-Consultant-The-Judge-Group-Raleigh-NC-27601/cxjudgpa/533828?icid=sr103-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['C', 'Excel']","['BS', 'MS']","['Engineering', 'Quantitative']",[]
133,Dice,07/20/2017,featureId7d80d58274ab0f4043227dc2de2a1f13,HRIS Analyst,"DataStaff, Inc.","Raleigh, NC","https://www.dice.com/jobs/detail/HRIS-Analyst-DataStaff%2C-Inc.-Raleigh-NC-27609/10109342/076027?icid=sr104-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['Excel'],"['BS', 'MS']",[],[]
134,Dice,07/20/2017,featureId6cad6721b39cb08d8d72175b8a1836ee,ETL Developer - Only W2,"VED Software Services, Inc.","Raleigh, NC","https://www.dice.com/jobs/detail/ETL-Developer-%26%2345-Only-W2-VED-Software-Services%2C-Inc.-Raleigh-NC-27601/vedmi001/972951?icid=sr105-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",['SQL'],['BS'],"['Computer Science', 'Engineering']",[]
135,Dice,07/20/2017,featureIdc352b1c8aa4620ce680041106d7e925e,"Software Engineer (Java, Multi-threading)",Deutsche Bank,"Cary, NC","https://www.dice.com/jobs/detail/Software-Engineer-%28Java%2C-Multi%26%2345threading%29-Deutsche-Bank-Cary-NC-27513/90979412/939631?icid=sr106-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux', 'SQL', 'Java']",[],"['Computer Science', 'Physics']","['Real Time', 'Real Time']"
136,Dice,07/20/2017,featureId841c6c7114f7639a0992aacbc74ba961,Project Manager 4 (IT),Princeton Information Ltd,"Raleigh, NC","https://www.dice.com/jobs/detail/Project-Manager-4-%28IT%29-Princeton-Information-Ltd-Raleigh-NC-27560/cxprince/17%26%234507313?icid=sr107-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['Excel'],['MS'],[],[]
137,Dice,07/20/2017,featureIde8499ec4c23d3e1190187b5ef6bd004f,Lead Pre-Sales Systems Engineer,Cleversafe,"Raleigh, NC","https://www.dice.com/jobs/detail/Lead-Pre%26%2345Sales-Systems-Engineer-Cleversafe-Raleigh-NC-27601/10211794/oH0n2fwQ?icid=sr108-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'Linux']",[],"['Computer Science', 'Engineering']",[]
138,Dice,07/20/2017,featureIdcaba2298373786b8433b642f1b6fc983,IBM FileNet Architect,K-Tek Resourcing LLC,"Cary, NC","https://www.dice.com/jobs/detail/IBM-FileNet-Architect-K%26%2345Tek-Resourcing-LLC-Cary-NC-27513/10411276/Filenet_P8?icid=sr109-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Part-Time', 'Contract', 'Contract']",['C#'],[],[],[]
139,Dice,07/20/2017,featureId6b607e8f8300bbff99c9f51e2600988a,"Principal Engineer, Converged Infrastructure",NetApp,"Research Triangle Park, NC","https://www.dice.com/jobs/detail/Principal-Engineer%2C-Converged-Infrastructure-NetApp-Research-Triangle-Park-NC-27709/netapbot/43241BR?icid=sr110-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['JavaScript'],"['BS', 'MS']","['Computer Science', 'Engineering']",['User Experience']
140,Dice,07/20/2017,featureIde222bcbbcc0ab40d40f3d4d4f89eb1f7,Operations and Maintenance Reports Developer,"Questa Technology, Inc.","Durham, NC","https://www.dice.com/jobs/detail/Operations-and-Maintenance-Reports-Developer-Questa-Technology%2C-Inc.-Durham-NC-27709/10447613/838083?icid=sr111-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",['SQL'],[],[],[]
141,Dice,07/20/2017,featureIddecf266f2250c04175728c1618d4f3e3,Managed Services Storage Engineer,Sirius Computer Solutions Inc,"Raleigh, NC","https://www.dice.com/jobs/detail/Managed-Services-Storage-Engineer-Sirius-Computer-Solutions-Inc-Raleigh-NC-27607/SCSITX/J17%26%23450046a?icid=sr112-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract', 'Contract']",[],[],['Computer Science'],[]
142,Dice,07/20/2017,featureId8687b891a16d58ce084646f9e9e5e157,Desktop Support Specialist,"DataStaff, Inc.","Raleigh, NC","https://www.dice.com/jobs/detail/Desktop-Support-Specialist-DataStaff%2C-Inc.-Raleigh-NC-27609/10109342/049458?icid=sr113-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract', 'Contract']",[],[],[],[]
143,Dice,07/20/2017,featureIdd3575b37cea9cebf0dfe42d648088cfb,Software Engineer - Performance Engineering/Analysis (MTS-2),NetApp,"Raleigh, NC","https://www.dice.com/jobs/detail/Software-Engineer-%26%2345-Performance-Engineering%26%2347Analysis-%28MTS%26%23452%29-NetApp-Raleigh-NC-27601/netapbot/43330BR?icid=sr114-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Python', 'C', 'Perl']","['MS', 'PhD']",['Engineering'],[]
144,Dice,07/20/2017,featureIdc9d5c5df00a71bbc8690b2bf05d0b41a,GUI Developer,NetApp,"Raleigh, NC","https://www.dice.com/jobs/detail/GUI-Developer-NetApp-Raleigh-NC-27601/netapbot/43284BR?icid=sr115-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['JavaScript', 'HTML']","['BS', 'MS']","['Computer Science', 'Engineering']",[]
145,Dice,07/20/2017,featureIdb2a6876c3f0985df071e575127f8f4d6,Business Analyst II,Experis,"Morrisville, NC","https://www.dice.com/jobs/detail/Business-Analyst-II-Experis-Morrisville-NC-27560/cxmnpwr1/FOX_11246400%26%2345798?icid=sr116-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",[],['BS'],['Engineering'],[]
146,Dice,07/20/2017,featureIdd164f2729773e14295622ab280599d4d,Managed Services Backup & Storage Engineer,Sirius Computer Solutions Inc,"Raleigh, NC","https://www.dice.com/jobs/detail/Managed-Services-Backup-%26-Storage-Engineer-Sirius-Computer-Solutions-Inc-Raleigh-NC-27607/SCSITX/J17%26%23450156?icid=sr117-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract', 'Contract']",['SQL'],[],['Computer Science'],[]
147,Dice,07/20/2017,featureIde6544c03781824b6228e53d0e6502761,QA Software Engineer/Escalation Support - StorageGRID,NetApp,"Research Triangle Park, NC","https://www.dice.com/jobs/detail/QA-Software-Engineer%26%2347Escalation-Support-%26%2345-StorageGRID-NetApp-Research-Triangle-Park-NC-27709/netapbot/43261BR?icid=sr118-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'AWS', 'Cassandra']","['BS', 'MS']","['Computer Science', 'Software Engineering', 'Engineering']",['Big Data']
148,Dice,07/20/2017,featureId7be06b10e1be6cf237f3e554ad969993,Senior Hadoop Administrator,Zaloni,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Hadoop-Administrator-Zaloni-Durham-NC-27713/90929649/915281?icid=sr119-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['R', 'Linux', 'Python', 'Java', 'Hadoop', 'Pig', 'Spark', 'MapReduce', 'Hive', 'HBase', 'NoSQL', 'Scala']","['BS', 'MS', 'PhD']","['Computer Science', 'Engineering']",['Big Data']
149,Dice,07/20/2017,featureIdd1a591cd2d66b092be40241c5f78f807,Senior Software Engineer,Robert Half Technology,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Software-Engineer-Robert-Half-Technology-Durham-NC-27701/rhalfint/03220%26%23450009295580?icid=sr120-4p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['MySQL', 'Java', 'AWS', 'Hadoop', 'Spark', 'MapReduce', 'Flume', 'Cassandra', 'NoSQL', 'Scala']","['BS', 'MS']","['Computer Science', 'Software Engineering', 'Engineering']",['Big Data']
150,Dice,07/20/2017,featureIdd1a591cd2d66b092be40241c5f78f807,Senior Software Engineer,Robert Half Technology,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Software-Engineer-Robert-Half-Technology-Durham-NC-27701/rhalfint/03220%26%23450009295580?icid=sr121-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['MySQL', 'Java', 'AWS', 'Hadoop', 'Spark', 'MapReduce', 'Flume', 'Cassandra', 'NoSQL', 'Scala']","['BS', 'MS']","['Computer Science', 'Software Engineering', 'Engineering']",['Big Data']
151,Dice,07/20/2017,featureIde06241298bec1e3f970e65d01b55897d,Hortonworks Hadoop developer,Scalable Systems,"Cary, NC","https://www.dice.com/jobs/detail/Hortonworks-Hadoop-developer-Scalable-Systems-Cary-NC-27511/10121745/618109?icid=sr122-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['R', 'Python', 'Java', 'Hadoop', 'HBase', 'NoSQL']",['MS'],['Computer Science'],"['Big Data', 'Real Time']"
152,Dice,07/20/2017,featureId235245effed254489fada747143e90ef,Sr. Software Engineer (Apple iOS),Tech Providers Inc.,"Raleigh, NC","https://www.dice.com/jobs/detail/Sr.-Software-Engineer-%28Apple-iOS%29-Tech-Providers-Inc.-Raleigh-NC-27615/10131081/041194?icid=sr123-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['SQL', 'C#']","['BS', 'MS']","['Computer Science', 'Math', 'Engineering']",[]
153,Dice,07/20/2017,featureId5cfaf2ed6dab1177f8583d8a6ffb5439,Senior Oracle Developer,Seven Seven Softwares,"Raleigh, NC","https://www.dice.com/jobs/detail/Senior-Oracle-Developer-Seven-Seven-Softwares-Raleigh-NC-27698/10122841/083794?icid=sr124-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",['SQL'],[],[],[]
154,Dice,07/20/2017,featureIda9f8da4c80502aab916c713185c46210,Project Manager,Experis,"Morrisville, NC","https://www.dice.com/jobs/detail/Project-Manager-Experis-Morrisville-NC-27560/COMSYSD/FOX_11244996%26%234515?icid=sr125-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",['Excel'],[],['Engineering'],[]
155,Dice,07/20/2017,featureId575f3a31cf6b2ab5a24e22d1da37eb77,Lead Engineer,CenturyLink,"Wake Forest, NC","https://www.dice.com/jobs/detail/Lead-Engineer-CenturyLink-Wake-Forest-NC-27587/10226217/143707%26%2345en_US?icid=sr126-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['Linux'],"['BS', 'MS', 'MS']",['Engineering'],"['Classification', 'Big Data']"
156,Dice,07/20/2017,featureId6936ce5219990f9c3b00410b7e971148,Operations Technician 1,CenturyLink,"Wake Forest, NC","https://www.dice.com/jobs/detail/Operations-Technician-1-CenturyLink-Wake-Forest-NC-27587/10226217/145032%26%2345en_US?icid=sr127-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],[],"['Classification', 'Big Data']"
157,Dice,07/20/2017,featureIda83438c51632cdbb6f4597b7435e41ac,Business Application Expert/Claims/Care Management,"NTT DATA, Inc.","Durham, NC","https://www.dice.com/jobs/detail/Business-Application-Expert%26%2347Claims%26%2347Care-Management-NTT-DATA%2C-Inc.-Durham-NC-27707/10229322/17%26%234504216?icid=sr128-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract', 'Contract']","['R', 'Excel']",['MS'],[],[]
158,Dice,07/20/2017,featureId92bb21ce354f0ea95f9c33801b6cd4fa,Agile coach/trainer North Carolina,LUXOFT USA INC,"Cary, NC","https://www.dice.com/jobs/detail/Agile-coach%26%2347trainer-North-Carolina-LUXOFT-USA-INC-Cary-NC-27512/newageny/070326?icid=sr129-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],['MS'],[],[]
159,Dice,07/20/2017,featureIdffb67dcd4a6c73a404d2d1e48f09811c,Java Developer - BHJOB2052_13486,Visionaire Partners,"Morrisville, NC","https://www.dice.com/jobs/detail/Java-Developer-%26%2345-BHJOB2052_13486-Visionaire-Partners-Morrisville-NC-27560/10294321/BHJOB2052_13486?icid=sr130-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C++', 'C', 'C#', 'Java', 'NoSQL', 'MongoDB']",['BS'],['Computer Science'],[]
160,Dice,07/20/2017,featureId525b8524fef36e734915b2392a2caad5,Software Quality Control Analyst,HAYS Powered by Veredus,"Durham, NC","https://www.dice.com/jobs/detail/Software-Quality-Control-Analyst-HAYS-Powered-by-Veredus-Durham-NC-27701/80144310/1073418%26%2345318?icid=sr131-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],[],['Regression']
161,Dice,07/20/2017,featureId9d0bfadf828ea01171cf966dc1cb6239,Full Stack Developer,Robert Half Technology,"Raleigh, NC","https://www.dice.com/jobs/detail/Full-Stack-Developer-Robert-Half-Technology-Raleigh-NC-27612/rhalfint/03220%26%23450009346982?icid=sr132-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'SQL', 'Java', 'JavaScript', 'Hadoop', 'Spark', 'Ruby', 'Perl']","['BS', 'MS']","['Computer Science', 'Machine Learning', 'Software Engineering', 'Engineering']",['Big Data']
162,Dice,07/20/2017,featureId011c4f9a3cf407031baf1c9137e816a3,Senior Software Engineer,Robert Half Technology,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Software-Engineer-Robert-Half-Technology-Durham-NC-27701/rhalfint/03220%26%23450009295618?icid=sr133-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Java', 'AWS', 'Hadoop', 'Spark', 'Flume', 'Cassandra', 'NoSQL', 'Scala']","['BS', 'MS']","['Computer Science', 'Software Engineering', 'Engineering']",[]
163,Dice,07/20/2017,featureId760788b59baac5b72050cef318e193dc,Sr Software Engineer -Java w/ interest in GO- to 125k--Raleigh,Vaco - Raleigh,"Raleigh, NC","https://www.dice.com/jobs/detail/Sr-Software-Engineer-%26%2345Java-w%26%2347-interest-in-GO%26%2345-to-125k%26%2345%26%2345Raleigh-Vaco-%26%2345-Raleigh-Raleigh-NC-27601/10115369/JS00524%26%2345190?icid=sr134-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'Java', 'AWS']",[],[],[]
164,Dice,07/20/2017,featureIdb0fc3a3120a8d9200f15afb6a70a5aed,SAS Programmer,"Newgen Technologies, Inc.","Cary, NC","https://www.dice.com/jobs/detail/SAS-Programmer-Newgen-Technologies%2C-Inc.-Cary-NC-27513/NEWGEN/047680?icid=sr135-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['R', 'SQL', 'Python', 'SAS', 'Hadoop']","['BS', 'MS']","['Computer Science', 'Statistics', 'Math']",['Real Time']
165,Dice,07/20/2017,featureIdd7671b676b431e551749f97d3ad01634,sql server dba,ITBMS Inc.,"Cary, NC","https://www.dice.com/jobs/detail/sql-server-dba-ITBMS-Inc.-Cary-NC-27511/10217051/077432?icid=sr136-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['SQL', 'MongoDB']",['MS'],[],[]
166,Dice,07/20/2017,featureId440e3cf751448c1c5a9c289aea7272dc,Project Manager,Princeton Information Ltd,"Raleigh, NC","https://www.dice.com/jobs/detail/Project-Manager-Princeton-Information-Ltd-Raleigh-NC-27560/cxprince/17%26%234506780?icid=sr137-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract', 'Contract']",['Excel'],"['BS', 'MS']","['Computer Science', 'Math']",[]
167,Dice,07/20/2017,featureId125cf957f800fc907e00b42c7cd190fd,IT Business Analyst,Atyeti,"Raleigh, NC","https://www.dice.com/jobs/detail/IT-Business-Analyst-Atyeti-Raleigh-NC-27602/10378739/967656?icid=sr138-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['Excel', 'Tableau']",['MS'],['Engineering'],[]
168,Dice,07/20/2017,featureId5d3b59bde11576a2de6780c94d0ba6b7,Senior Project Manager-Risk and Finance/CCAR,Modis,"Durham, NC","https://www.dice.com/jobs/detail/Senior-Project-Manager%26%2345Risk-and-Finance%26%2347CCAR-Modis-Durham-NC-27701/modnc001/US_EN_6_17429_56990428?icid=sr139-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract', 'Contract']",['Excel'],['MS'],"['Computer Science', 'Math', 'Engineering']",[]
169,Dice,07/20/2017,featureIdf184542d549a688cb29dda10e87cb8e2,Business Analyst Systems Analyst,Techgene Solutions LLC,"Raleigh, NC","https://www.dice.com/jobs/detail/Business-Analyst-Systems-Analyst-Techgene-Solutions-LLC-Raleigh-NC-27601/10109301/082880?icid=sr140-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",['SQL'],[],[],[]
170,Dice,07/20/2017,featureId3a3df176259fdfd956f391d9c89a4d8f,TIBCO Spotfire Consultant--Remote Work,Technosoft Corporation,"Durham, NC","https://www.dice.com/jobs/detail/TIBCO-Spotfire-Consultant%26%2345%26%2345Remote-Work-Technosoft-Corporation-Durham-NC-27701/tecnos/TC25710?icid=sr141-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']","['SQL', 'Python']",[],[],[]
171,Dice,07/20/2017,featureId2cb2a86401bf879d45604c4ce05472a5,Digital Forensic Analyst,NORTHROP GRUMMAN,"Morrisville, NC","https://www.dice.com/jobs/detail/Digital-Forensic-Analyst-NORTHROP-GRUMMAN-Morrisville-NC-27560/ngitbot/17011317?icid=sr142-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],['BS'],"['Computer Science', 'Engineering']",[]
172,Dice,07/20/2017,featureId7ca1a73e123bff1003f78953e47e3858,Principal Network Engineer,Allscripts,"Raleigh, NC","https://www.dice.com/jobs/detail/Principal-Network-Engineer-Allscripts-Raleigh-NC-27601/10127643A/10859?icid=sr143-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['R', 'Excel']",['BS'],['Engineering'],[]
173,Dice,07/20/2017,featureId53b5a21bf3329ffbdcf44d8a482bba0f,Information Security Investigations Manager,Cisco Systems Inc.,"Rtp, NC","https://www.dice.com/jobs/detail/Information-Security-Investigations-Manager-Cisco-Systems-Inc.-Rtp-NC-27709/ciscobot/1205911?icid=sr144-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'Python', 'PHP', 'Perl']",['BS'],['Engineering'],[]
174,Dice,07/20/2017,featureId4abead1ceedaccd9921d6a6ef8e3c12f,ARCHITECT.BUSINESS ARCHITECTURE.CISCO,Cisco Systems Inc.,"Rtp, NC","https://www.dice.com/jobs/detail/ARCHITECT.BUSINESS-ARCHITECTURE.CISCO-Cisco-Systems-Inc.-Rtp-NC-27709/ciscobot/1212160?icid=sr145-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],['MS'],[],"['User Experience', 'Big Data']"
175,Dice,07/20/2017,featureIdaf5cc0a49401aebeb41f0ec855291a0b,Firewall Specialist,"Intelli ERP Software, LLC","Raleigh, NC","https://www.dice.com/jobs/detail/Firewall-Specialist-Intelli-ERP-Software%2C-LLC-Raleigh-NC-27604/90742330/1705015?icid=sr146-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],[],[]
176,Dice,07/20/2017,featureId8b084a39154dff85f7d1a541569aef2a,Sr. Software Engineer,Principle Solutions Group,"Morrisville, NC","https://www.dice.com/jobs/detail/Sr.-Software-Engineer-Principle-Solutions-Group-Morrisville-NC-27560/10124296/28032?icid=sr147-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Linux', 'SQL', 'C++', 'C', 'Java', 'MongoDB']",[],"['Computer Science', 'Software Engineering', 'Engineering']",[]
177,Dice,07/20/2017,featureId2ed8008b9e4a659d07a2362f72827839,Devops Engineer,Atyeti,"Cary, NC","https://www.dice.com/jobs/detail/Devops-Engineer-Atyeti-Cary-NC-27511/10378739/996510?icid=sr148-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['Unix', 'SQL', 'Python', 'AWS', 'Azure', 'Hadoop', 'Spark', 'Hive']",[],[],[]
178,Dice,07/20/2017,featureId5b2021cef03c141c0f302f2f3d8a31f8,"Java Developer (Raleigh, NC) - BHJOB2052_12820",Visionaire Partners,"Morrisville, NC","https://www.dice.com/jobs/detail/Java-Developer-%28Raleigh%2C-NC%29-%26%2345-BHJOB2052_12820-Visionaire-Partners-Morrisville-NC-27560/10294321/BHJOB2052_12820?icid=sr149-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']","['C++', 'C', 'C#', 'Java', 'NoSQL', 'MongoDB']",['BS'],[],[]
179,Dice,07/20/2017,featureIdbe981cdd704fa875f28e6f8e5ac88c18,SAP CRM Grants Management Expert,Confidential Company,"Raleigh, NC","https://www.dice.com/jobs/detail/SAP-CRM-Grants-Management-Expert-Confidential-Company-Raleigh-NC-27604/RTX1a2cba/043947?icid=sr150-5p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Full-Time', 'Part-Time', 'Contract']",[],[],[],[]
180,Dice,07/20/2017,featureId86a75372badc25ad2a216b9b089e8cb6,Workday HCM Administrator,"Everest Consultants, Inc.","Raleigh, NC","https://www.dice.com/jobs/detail/Workday-HCM-Administrator-Everest-Consultants%2C-Inc.-Raleigh-NC-27601/everest/17%26%234500196?icid=sr151-6p&q=Data Scientist&l=Durham, NC","['Full-Time', 'Part-Time', 'Contract']",['Excel'],[],['Computer Science'],[]
