,from,date,job_id,job_title,job_company,job_location,job_link,job_type,job_skills,job_edu,job_major,job_keywords,job_text
10,Indeed,06/20/2017,6b7ff9a473498c62,Sr Informatics Scientist - STARS,Blue Cross Blue Shield of North Carolina,"Durham, NC",http://www.indeed.com/rc/clk?jk=6b7ff9a473498c62,[],[],[],[],[],['']
11,Indeed,06/20/2017,b9eed68cc89aa091,Director of Analytics - Data Science,Enterprise Select,"Morrisville, NC 27560",http://www.indeed.com/rc/clk?jk=b9eed68cc89aa091,[],[],[],[],[],['']
12,Indeed,06/20/2017,ce3e339a4ea88610,Research Associate/Sr Research Associate,Novozymes,"Research Triangle Park, NC",http://www.indeed.com/rc/clk?jk=ce3e339a4ea88610,[],[],"['BS', 'MS']","['Statistics', 'Engineering']",[],"['', 'self', 'focus', 'fermentation', 'microbial', 'area', 'effectively', 'fuel', 'work', 'scientists', 'valued', 'environment', 'chain', 'transform', 'origin', 'expression', 'enables', 'currently', 'daily', 'project', 'group', 'library', 'asia', 'discipline', 'proven', 'race', 'brochures', 'washing', 'future', 'regional', 'www.novozymes.com', 'customer', 'many', 'functions', 'bachelor', 'data', 'outstanding', 'rights', 'rss', 'products', 'personalegoder', 'identity', 'programs', 'sales', 'use', 'enzyme', 'working', 'presentation', 'x', 'direct', 'responsibility', 'graduate', 'opportunity', 'today', 'build', 'staff', 'part', 'fact', 'pharmaceuticals', 'studielegater', 'learn', 'businesses', 'praktik', 'creativity', 'news', 'ability', 'forest', 'make', 'rethink', 'rustfast', 'also', 'innovation', 'textile', 'consider', 'diverse', 'together', 'spokespersons', 'reports', 'corporate', 'china', 'services', 'quality', 'way', 'twitter', 'graduates', 'transparency', 'procesoperat?relev', 'rtp', 'employment', 'smedel?rling', 'hos', 'methods', 'growth', 'status', 'outreach', 'degree', 'notice', 'reserved', 'facebook', 'result', 'gender', 'sexual', 'close', 'excellence?', 'ref', 'offices', 'statistics', 'research', 'leather', 'bioenergy', 'position', 'financial', 'researchers', 'proud', 'states', 'yields', 'contributing', 'sponsorship', '3861br', '\xa0', 'united', 'studerende', 'bioinnovation', 'interns', 'knowledge', 'website', 'back', 'engineering', 'jobs', 'answers', 'america', 'deadline', 'customers', 'brighter', 'ambitious', 'colleague', 'click', 'projektsamarbejde', 'search', 'wastewater', 'media', 'want', 'ethnicity', 'engagement', 'positions', 'policies', 'planet?s', 'you?ll', 'hverdagen', '2017', 'microbiology', 'benefits', 'biological', 'possess', 'skills', 'tomorrow', 'preserving', 'color', '29', 'industries', 'business', 'techniques', 'related', 'copyright', 'low-temperature', 'career', 'country', 'tv', 'partnership', 'erhvervspraktik', 'announcements', 'regions', 'accept', 'lives', 'emea', 'clicking', 'us', 'team', 'chemical', 'zymer', 'engineer', 'solutions', 'player', 'marketing', 'community', 'helping', 'linkedin', 'sr', 'talents', 'values', 'see', 'value', 'find', 'regard', 'need', 'novozymes', 'candidate', 'improve', 'information', 'careers', 'student', 'legal', 'renewable', 'denmark', 'dansk', 'quo', 'privacy', 'supply', 'can', 'kandidater', 'experience', 'advance', ':', ""novozymes'"", 'performance', 'purpose', 'investor', 'eager', 'pacific', 'compliance', 'strategy', 'associate', 'alerts', 'world', 'genetics', '?konomielev', 'policy', 'history', 'next', 'application', 'triangle', 'technologically', 'will', 'india', 'diversity', 'scientist', 'physiology', 'agricultural', 'sheet', 'largest', 'nc', 'world?s', 'go', 'everyone', 'administrationselev', 'communication', 'june', 'technical', 'downloads', 'usa', 'accountability', 'employer', 'orientation', 'affirmative', 'students', 'technologies', 'stock', 'visualization', 'map', 'beverages', 'leader', 'elever', 'master', 'universities', 'better', 'site', 'opportunities', 'biotechnology', 'team?', 'development', 'management', 'danmark', 'within', 'resources', 'relations', '&', 'potential', 'production', 'industrielektrikerl?rling', 'global', 'veteran', 'change', 'help', 'new', 'let?s', 'argentina', 'agree', 'tracks', 'to:', 'park', 'call', 'presentations', 'based', 'provider', 'advanced', 'collaboration', 'department', 'action', 'science', 'activities', 'north', 'decisions', 'apply', 'technology', 'enzymes', 'approach', 'life', 'events', 'household', 'care', 'automatikteknikerl?rling', 'religion', 'archive', 'energy-efficient', 'cookies', 'pave', 'food', 'brazil', 'lab', 'city', 'unfold', 'disability', 'laborantpraktikant', 'service', 'higher', '?', 'governance', 'needs', 'stakeholder', 'wide', 'pioneer', 'open', 'industrial', 'national', 'internships', 'sustainable', 'contact', 'closely', 'committed', 'age', 'agriculture', 'partners', 'hands', 'equal', 'sustainability', 'scientific', 'rely', 'motivated', 'creating', 'independently', 'challenging', 'job', 'og', 'without', 'microbes', 'impact']"
13,Indeed,06/20/2017,d16558757c1d917f,Statistical Programmer II,INC Research,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=d16558757c1d917f,[],[],[],[],[],"['basic', 'section', 'inactivity', 'opportunities', 'friend', 'reserved.', 'employee', 'return', 'submissions', 'primary', 'description', 'community', 'refer', 'work', 'gender', 'sexual', '2014', 'location', 'reset', 'timer', 'veteran', 'origin', 'main', 'consideration', 'research', 'account', 'applicants', 'inc', '{1}', 'travel', '{0}', 'regard', 'position', 'home', 'terms', 'options', 'candidate', 'profile', 'race', 'advanced', 'careers', '\xa0', 'sex', '|', '-', 'privacy', 'rights', 'content', 'page', 'previous', 'identity', 'experience', 'end', 'sign', 'website', ':', 'use', 'schedule', 'click', 'search', 'opportunity', 'minutes', 'protected', 'religion', 'saved', 'ethnicity', 'ok', 'policy', ""candidate's"", 'locations', 'searches', 'disability', 'service', 'qualified', 'printable', '?', 'will', 'submit', 'color', 'discriminated', 'receive', 'ethics', 'copyright', 'set', 'cart', 'format', 'automatically', 'legally', 'national', 'go', 'qualifications', 'age', 'equal', 'beginning', 'session', 'jobpage', 'employer', 'orientation', 'marital', 'map', 'employment', 'signed', 'job', 'disconnect', 'without', 'status', 'site']"
17,Indeed,06/20/2017,b27d3aeda529f8fc,Data Scientist,Kavaliro,"Morrisville, NC",http://www.indeed.com/rc/clk?jk=b27d3aeda529f8fc,[],"['R', 'SQL', 'Python', 'Java', 'Hadoop', 'Spark', 'Hive']",['BS'],"['Statistics', 'Machine Learning', 'Engineering']","['Big Data', 'Time Series']","['', 'solutions', 'python', 'opportunities', 'finance', 'startup', 'hire', 'address', 'management', 'degree', 'area', 'resources', 'system', 'strong', 'employee', 'employers', 'navigation', 'money', 'share', 'description', '&', 'community', 'curation', 'ready', 'sql', 'work', 'signal', 'jobs:', 'strategic', 'story', 'blog', '2014', 'loading..', 'analytics', 'accounting', 'send', 'internal', 'online', 'statistics', 'new', 'research', 'simulation', 'order', 'develop', 'ensure', 'involvement', 'machine', 'mathematical', 'optimal', 'employees', 'operations', 'using', 'strategies', 'building', 'currently', 'modeling', 'project', 'home', 'to:', 's', 'kavaliro', 'oral', '#li-mr1', 'code', 'proven', 'planning', 'industry:', 'etc', 'information', 'hadoop', 'menu', 'preferred', 'success', 'science', 'permanent', 'north', 'data', 'carolina', 'reminder', 'optimization', 'toggle', 'id:', 'can', 'technology', 'recognition', 'post', 'recruitment', 'spark', 'apply', 'fmsdc', 'saves', 'staffing', 'equivalent', '05', 'experience', 'sign', '23335', 'best', 'engineering', 'jobs', 'approach', 'clients', 'use', 'working', 'problems', 'excellent', 'press', 'statistical', 'apply?', 'performance', 'search', 'learning', '2', 'invent', 'build', 'maximize', 'staff', 'alerts', 'prototypes', 'providing', 'delivery', 'pattern', 'looking', 'later', 'positions', 'webcenter', 'leadership', 'administrative', '5', 'locations', 'hive', 'java', 'functions:', 'businesses', 'ability', 'documentation', 'culture', 'rpo', 'qualified', '2017', '?', 'series', 'please', 'accuracy', 'skills', 'similar', 'requirements:', 'morrisville', 'login', 'recruiting', 'r', 'scientist', 'techniques', 'related', 'ongoing', 'languages', 'process', 'types', 'lean', 'date:', 'professional', 'understanding', 'services', 'communication', 'big', 'job:', 'awards', 'contact', 'map-reduce', 'processing', 'streamlined-yet-thorough', 'email', '?', 'math;', 'provides', 'bs', 'experience-', 'master?', 'eoe', 'drug-free', 'time', 'written', 'methodology', 'models', 'desired:', 'us', 'applied', 'employment', 'years', 'software', 'practices', 'nominations', 'job', 'analysis', 'agile', '30', 'outsourcing']"
18,Indeed,06/20/2017,3e3ff0c69b6b865b,Data Analyst,"Resolvit, LLC","Raleigh, NC",http://www.indeed.com/rc/clk?jk=3e3ff0c69b6b865b,[],"['SAS', 'Tableau']",[],['Quantitative'],"['Regression', 'Time Series']","['', 'solutions', 'deploying', 'government', 'translate', 'focus', 'date', 'companies', 'opportunities', 'finance', 'medical', 'skilled', 'operational', 'development', 'delivers', 'collaborate', 'area', 'degree', 'management', 'strong', 'industry-leading', '&', 'efficiencies', 'define', 'understandable', 'actions', 'consultants', '#20920', 'well', 'work', 'practice', 'regression', 'strategic', 'including', 'analytics', 'results', 'additional', 'familiarity', 'highly', 'bi', 'areas:', 'diagnosing', 'provide', 'tasks', 'performing', 'manufacturing', 'better', 'preliminary', 'forecasting', 'develop', 'ensure', 'modernization', 'inc', 'mathematical', 'operations', 'value', 'bringing', 'offer:', 'members', 'international', 'building', 'insurance', 'currently', 'need', 'modeling', 'group', 'hands-on', 'knowledgeable', 'financial', 'oral', 'drive', 'location:', 'discipline', 'code', 'profile', 'director', 'planning', 'skills:', 'executive', 'teams', 'improve', 'effective', 'unstructured', 'visibility', 'evaluating', 'advanced', '\xa0', 'metrics', 'preferred', 'decision-makers', 'success', 'science', 'jun', 'demonstrate', 'sas', 'north', 'america?s', 'functions', 'various', 'cross-platform', 'data', 'carolina', 'analyses', 'optimize', 'optimization', 'logical', 'bachelor?s', 'users', 'base', 'content', 'k', 'creative', 'evaluation', 'across', 'mention', 'resolvit:', 'technology', 'improvements', '401', 'high', 'staffing', 'dental', 'peer', 'list', 'experience', 'resulting', 'equivalent', 'will:', 'best', 'interpersonal', 'jobs', 'four', 'appropriate', 'long-term', 'sharing', 'life', 'correspondence!', 'five', 'use', 'working', 'collaborations', 'presentation', 'analytic', 'report', 'grow', 'sectors', 'validation', 'customers', 'statistical', 'firm', 'partnerships', 'innovative', 'join', 'determining', 'influence', 'associated', 'core', 'enterprise', 'times', 'fulfill', 'perform', 'structured', 'approaches', 'timely', 'part', 'requirements', 'master?s', 'hoc', 'additionally', '#20920:', 'posted:', 'experts', 'acumen', 'advancement', 'communicate', 'we?re', 'given', 'underwriting', 'areas', '5', 'fastest-growing', 'description:', '5000', 'you?ll', 'networking', 'short-term', 'response', 'ability', 'disability', 'make', 'successful:', 'application', 'sets', 'benefits:', 'matching', 'manner', '2017', 'mortgage', 'reporting', 'code:', 'matters', 'series', 'knowledge', 'skills', '20', 'accuracy', 'document', 'tableau', 'needs', 'requests', 'impactful', 'also', 'will', 'promote', 'educational', 'forward-thinking', 'addition', 'analysts', 'industry', 'consulting', '100', 'started', 'logistic', 'login', 'vision', 'streams', 'scientist', 'business', 'exploratory', 'techniques', 'related', 'decision-making', 'loss', 'predictive', 'ongoing', 'resolvit', 'training', 'package', 'projects', 'sciences', 'consensus', 'coverage', 'open', 'retail', 'getting', 'problem-solving', 'professional', 'support', 'communication', 'services', 'career', 'eg', 'manager', 'country', 'technical', 'architecture', 'analytical', 'optimized', 'raleigh', '24', '?', 'functional', 'participating', 'non-analytical', 'provides', 'title:', 'quantitative', 'hoa', 'great', 'business-critical', 'plan', 'infrastructure', 'decision', 'cross-functional', '04', 'superior', 'dedicated', 'tech', 'creating', 'time', 'written', 'models', 'retirement', 'us', 'efficient', 'years', 'team', 'sure', 'analyst', 'methods', 'advice', 'job', 'analysis', 'landed', 'just', 'ad', 'intelligence', 'resource', 'regular', 'risks']"
19,Indeed,06/20/2017,15ae9f41e08adf02,Senior Statistician (REMOTE),Barrington James,"Raleigh-Durham, NC",http://www.indeed.com/rc/clk?jk=15ae9f41e08adf02,['Full-Time'],['SAS'],"['MS', 'MS']","['Statistics', 'Biostatistics']",[],"['', 'figures', 'medical', 'schemes', 'biotechnology', 'form', 'development', '6', 'input', 'experience:', 'degree', 'management', 'hours', 'like', 'within', 'calculations', 'employers', 'responsible', 'i-v', 'description', '30+', '?', 'work', 'applying', 'resume', 'exclusively', 'close', 'environment', 'global', 'including', 'm.s', 'results', 'discussion', 'biostatistician', 'mixture', 'able', 'days', 'zip', 'budget', 'tasks', 'statistics', 'help', 'research', 'submitted', 'keywords', 'review', 'fast', 'partnered', 'find', '10', 'ideally', 'reviews', 'daily', 'edit', 'organizing', 'james', 'full-time', 'easily', 'sections', 'terms', 'park', 'planning', 'top', 'individual', 'studies', 'provider', 'required', 'advanced', '\xa0', 'tables', 'iv', 'randomization', 'field', 'conventions', 'non-parametric', 'sas', 'activities', '-', 'instructions', 'data', 'database', 'analyses', 'privacy', 'knowledge', 'apply', 'monitoring', 'suitable', 'post', 'may', 'study', 'reviewing', 'case', 'experience', 'sign', 'listings', 'jobs', 'unique', ':', 'biostatistics', 'integrated', 'statisticians', 'working', 'education:', 'report', 'excellent', 'resumes', 'size', 'statistical', 'programming', 'join', 'outsourced', ""master's"", 'search', 'opportunity', 'two', 'isd', 'company', 'definition', 'ago', 'requirements', 'parametric', 'asap', 'leading', 'structures', 'enterprises', 'delivered', 'sample', 'statistician', 'looking', 'cookies', 'interviews', 'patient', 'upload', 'dynamic', 'cro', '5', 'programmers', 'city', 'next', 'center', 'ensuring', 'protocol', 'application', 'verbal', 'confidential', 'plans', 'triangle', 'reporting', 'celenium', 'get', 'indeed', 'please', 'raleigh-durham', 'skills', 'week', 'remote', 'assigned', 'addition', 'also', '3', 'save', 'coding', 'paced', 'industries', 'basis.this', 'checked', 'related', 'aspects', 'reports', 'role', 'type:', 'interpretation', 'think', 'nc', 'open', 'salaries', 'design', 'services', 'skip', 'communication', 'contact', 'quality', 'statistician:', 'corporation', 'following:', 'device', 'writing', 'person', 'start', 'state', 'barrington', 'pharmaceutical', 'checks', 'title', 'time', 'written', 'applied', 'years', 'team', 'clinical', 'right', 'senior', 'now', 'methods', 'patricio', 'job', 'analysis', 'summary', '?2017', 'ph.d', 'preparation', 'informal', 'candidates', 'derived']"
20,Indeed,06/20/2017,8ab0dc0072fa4fb3,Director-Advanced Analytics Platforms,MetLife,"Cary, NC",http://www.indeed.com/rc/clk?jk=8ab0dc0072fa4fb3,[],[],['MBA'],[],[],"['', 'africa', 'date', 'opportunities', 'finance', 'continuing', 'development', 'claims', 'company:', 'alert', 'relations', 'employee', 'return', 'marketing', 'share', 'community', '23', 'university', 'work', 'blog', 'close', 'global', 'location', 'analytics', 'actuarial', 'send', 'days', 'platforms', 'room', 'presence', 'accommodations', 'english', 'every', 'values', 'operations', 'create', 'm?xico', 'investments', 'home', 'americas', 'financial', 'brighthouse', 'asia', 'states', 'metlife', 'profile', 'espa?ol', 'navigate', 'customer', '\xa0', 'legal', 'people', 'united', 'initiative', 'technology', 'keyword', 'may', 'website', 'programs', 'sign', 'back', 'jobs', 'sales', 'use', 'east', 'posting', 'press', 'responsibility', 'join', 'director-advanced', 'check', 'search', 'middle', 'purpose', 'investor', 'company', 'alerts', 'benefit', ""women's"", 'sorry', 'cookies', 'posted:', 'agreeing', 'underwriting', 'leadership', 'areas', 'locations', 'removed', 'disability', 'service', '?', '2017', 'language', 'please', 'brasil', 'europe', 'receive', 'diversity', 'communications', 'inclusion', 'view', 'talent', 'corporate', 'career', 'accept', 'veterans', 'emea', 'periodically', 'mba', 'senior', 'portugu?s', 'job']"
21,Indeed,06/20/2017,6b9bcaa3b6a8e93d,"Data Analyst, Natural Language Processing Special",Institute for Medical Research,"Durham, NC 27701",http://www.indeed.com/rc/clk?jk=6b9bcaa3b6a8e93d,['Full-Time'],"['Microsoft SQL server', 'SQL', 'Python', 'Java', 'Excel', 'Hadoop', 'Spark', 'Mahout']","['MS', 'MS', 'PhD']","['Computer Science', 'Math', 'Machine Learning', 'Engineering']","['Classification', 'Big Data']","['', 'among', 'focus', 'duties', '25', 'amount', '403b', 'collaborate', 'issues', 'efficacy', 'effectively', 'version', 'coordinators', 'employers', 'found', 'sql', 'work', 'organizational', 'resume', 'spirit', '?nlp', '#1', 'available', 'additional', 'days', 'tasks', 'review', 'store', 'develop', 'multiple', 'stratification', 'critically', 'dr', 'sick', 'pipelines', 'members', 'project', 'demonstrated', 'oral', 'terms', 'accurately', 'frontends', 'incidental', 'necessary', 'hadoop', 'describe', 'preferred', 'fast-paced', 'cenergy', 'acquire', 'natural', 'adjust', 'frequent', 'microsoft', 'data', 'institute', 'instructions', 'post', 'products', 'study', 'savings', 'sign', 'highly-productive', 'use', 'existing', 'problems', 'programming', 'records', 'non-technical', 'feasibility', 'build', 'part', 'experiments', 'good', 'entity', 'changing', 'troubleshoot', 'prediction', 'imr', 'learn', 'cooperation', 'center', 'disease', 'ability', 'large', 'documentation', 'line', 'leverage', 'healthcare', 'indeed', 'language', 'save', 'specializes', 'risk', 'respect', '#3', 'schedules', 'reports', 'type:', 'ml', 'process', 'design', 'services', 'ends', 'deadlines', 'excel', 'cover', 'chapel', 'developers', 'train', 'plan', 'conduct', 'models', 'applied', 'mahout', 'urologic', 'now', 'includes', 'competitive', 'storage', 'concepts', '4', 'data?', 'status', 'python', 'paid', 'querying', 'ms', '?', 'charts', 'close', 'proposals', 'commensurate', 'including', 'predicting', 'procedural', 'zip', 'provide', 'research', 'manuals', 'element', 'inc', 'access', 'international', 'insurance', 'coordinate', 'full-time', 'priorities', 'transfer', 'utilize', 'contributing', 'tools', 'fundamentals', '\xa0', 'protection', 'via', 'mining', 'security', 'united', 'keep', 'detection;', 'knowledge', 'recognition', 'spark', 'equal-opportunity', 'occasion', '#2', 'urology', 'website', 'back', 'systems', 'engineering', 'jobs', 'analyze', 'mllib', 'personnel', '#4', 'provided', 'text', 'special', 'search', 'perform', 'teamwork', 'complex', 'ago', 'quickly', 'id', 'classified', 'giving', 'general', 'java', 'timeline', 'matching', 'exhaustive', 'benefits', 'please', 'skills', 'remote', '?big', 'citing', 'level', 'collaborators', 'techniques', 'related', 'procedures', 'well-developed', 'salaries', 'understanding', 'skip', 'veterans', 'rti', 'holiday', 'responsibilities', 'contributions', 'programmer', 'preprocessing;', 'subject', '*', 'team', 'analyst', 'summary', 'hipaa', 'solutions', 'vacation', 'mathematics', 'medical', 'letter', 'expected', 'address', 'assignments', 'share', 'irb', '30+', 'backups', 'unc-chapel', 'university', 'exhibiting', 'applying', '7', 'national-level', 'met', 'commonly', 'audiences', 'conferences', 'employees', 'find', 'using', 'framework', 'resolve', '10', 'alternative', 'reviews', 'interest', 'annual', 'hill', 'extract', 'comply', 'information', 'field', 'demonstrate', 'proficiency', 'departments', 'relational', 'privacy', 'database', 'prostate', 'may', 'critical', 'contribute', 'experience', 'occupational', ':', 'articles', 'schedule', 'resumes', 'nature', 'prove', 'freedland', 'integrate', 'individuals', 'application', 'led', 'triangle', 'local', 'publications', 'application?', 'solve', 'convey', 'assigned', 'will', 'theory', 'scientist', 'think', 'nc', 'object-oriented', 'communication', 'server', 'durham', 'technical', 'qualifications', 'email', 'employer', 'va', 'title', 'written', 'retirement', 'modis', 'disparities', 'practices', 'categorization;', 'submission', 'resource', 'regular', 'linkage;', 'development', 'input', 'comments', 'resources', 'like', 'strong', 'description', 'liaise', 'advances', 'participate', 'control', 'peer-reviewed', 'extraction', 'platforms', 'record', 'help', 'new', 'offers', 'keywords', 'domain', 'ensure', 'databases', 'machine', 'described', 'parallel', 'regulations', 'modeling', 'repositories', 'statements', 'easily', 'park', 'meetings', 'based', 'etc', 'required', 'advanced', 'health', 'science', 'factors', 'north', '-', 'decisions', 'carolina', 'apply', 'technology', 'relevant', 'manage', '\xa0-\xa0', 'algorithms', 'list', 'cancer', 'computer', 'recent', 'sharing', 'education:', 'identify', 'codebooks', 'performed', 'forward', 'woc', ""master's"", 'learning', 'company', 'requirements', 'structures', 'cookies', 'communicate', 'event', 'upload', 'stephen', 'city', 'herein', 'phd', 'processes', 'mutual', 'electronic', 'lifestyle', 'team;', 'salary', 'document', 'scope', 'needs', 'evaluate', 'abilities', 'meaning', 'leave', 'nlp', 'intended', 'package', 'journals', 'professional', 'classification', 'preferably', 'big', 'processing', 'architecture', '?', 'state', 'infrastructures', 'independently', '27701', 'manual', 'software', 'appointment', 'job', '?2017']"
22,Indeed,06/20/2017,dd1f4dc48c5c5a97,Data Analyst,Ipreo,"Raleigh, NC 27601 (Central area)",http://www.indeed.com/rc/clk?jk=dd1f4dc48c5c5a97,[],[],[],[],[],['']
23,Indeed,06/20/2017,fbf80863affdf2ff,Data Scientist (Remote),COMPAREX USA,"Raleigh, NC",http://www.indeed.com/rc/clk?jk=fbf80863affdf2ff,['Full-Time'],"['R', 'Python', 'Excel', 'Azure']",[],"['Statistics', 'Machine Learning']",['Regression'],"['', 'solutions', 'focus', 'python', 'letter', 'distributions', 'power', 'address', 'degree', 'organizations', 'implement', 'toolkits', 'dashboards', 'primary', 'description', 'skills\xa0in', 'applying', 'regression', 'optimizing', 'resume', 'environment', '*this', 'linkedin', 'close', 'global', 'check*', '.doc', 'bi', 'eye!', 'statistics', 'better', 'integrity', 'help', 'features', 'verifying', 'machine', 'common', 'employees', 'create', 'classifiers', 'using', 'talented', 'amounts', 'successful', 'position', 'access', 'building', 'interactive', 'optional', 'third', 'needed', 'cloud-based', 'testing', '150', 'cleansing', 'first', 'licensing', 'tools', 'etc', 'provider', 'world-class', 'information', 'pivot', 'customer', 'selecting', 'required', '\xa0', 'fast-paced', 'flow', 'mining', 'links', 'science', 'proficiency', 'name', 'become', 'message', 'market', 'decisions', 'query', 'data', 'microsoft', 'assets', 'optimize', 'can', 'knowledge', 'say', 'apply', 'technology', 'file', 'relevant', 'products', 'high', 'innovate', 'company?s', 'creative', 'algorithms', 'website', 'migration', 'experience', 'systems', 'best', 'jobs', 'unique', 'sales', 'clients', '.docx', '3+', 'enter', 'analytic', 'used', 'best:', 'extending', 'excellent', 'statistical', 'forward', 'programming', 'transactsql', 'apps', 'performance', 'learning', 'today', 'phone', 'state-of-the-art', '.pdf', 'full', 'comparex', 'excellence', 'include', 'catch', 'providing', 'leading', 'commitment', 'good', 'last', 'something', 'looking', 'inspire', 'prediction', 'fewer', 'individuals', 'businesses', 'make', 'application', 'service', '?', 'important', 'indeed', 'tracking', 'skills', 'remote', 'will', 'azure', 'submit', 'recipient', 'discover', 'consulting', 'party', 'collection', 'one', 'hidden', 'nations;', 'experienced', 'bachelors', 'makes', 'r', 'scientist', 'business', 'contain', 'techniques', 'try', '2mb', 'vast', 'deliver', 'view', 'procedures', 'languages', 'expertise', 'energetic', 'scripting', 'nc', 'data-oriented', 'read', 'cloud', 'personality', 'understanding', 'services', 'communication', 'powered', 'quality', 'technical', 'processing', 'qualifications', 'excel', 'email', 'raleigh', 'cover', 'tell', 'even', 'telecommute', 'great', 'entire', 'attach', 'responsibilities', 'creating', 'characters', 'technologies', 'human', 'time', 'visualization', 'paste', 'limit', 'serve', 'enhancing', 'us', 'applied', 'believe', 'efficient', '*', 'years', 'automated', 'methods', 'sources', 'smarter', 'job', 'analysis', '30', 'force', 'integrated']"
